timestamp,tx_id,sender,receiver,amount,currency,tx_type,is_laundering
2022-09-06 16:59:00,3106827,800EBCC40,80DFD9540,60.83,US Dollar,Credit Card,0
2022-09-06 16:59:00,3107574,801B5ADC0,812EF1FD0,1294.73,US Dollar,Cheque,0
2022-09-06 16:59:00,3110978,8047A87C0,804BBF740,2845811.2,Rupee,ACH,0
2022-09-06 17:00:00,3118254,8023C63B0,802D717E0,73.47,Euro,ACH,0
2022-09-06 17:00:00,3120931,80008AF00,806102970,224180.67,Ruble,Cheque,0
2022-09-06 17:00:00,3117988,80132E550,801AF2D90,1800.31,Euro,Credit Card,0
2022-09-06 17:00:00,3122426,8000C8C70,80DB90300,367.95,Swiss Franc,Cash,0
2022-09-06 17:00:00,3118579,8013319A0,806C12F50,375181.29,Euro,Cheque,0
2022-09-06 17:00:00,3120469,803840170,8045F4990,210998614.89,Yen,Cheque,0
2022-09-06 17:00:00,3114520,800BF6B20,801732D60,12298.15,US Dollar,Cheque,0
2022-09-06 17:01:00,3115818,8072ED210,809320130,720.55,US Dollar,Cheque,0
2022-09-06 17:01:00,3118057,800AA8DC0,801FC4B10,21429781.45,Euro,Cheque,0
2022-09-06 17:01:00,3121998,80A9F4BC0,80AA8A820,377.19,Australian Dollar,ACH,0
2022-09-06 17:02:00,3120295,8039E8C90,803AA1280,11208.0,Yen,Credit Card,0
2022-09-06 17:02:00,3115125,802871B80,804DC9B30,781.69,US Dollar,Cheque,0
2022-09-06 17:02:00,3117656,8037C0330,8146D0F30,98.72,US Dollar,Cheque,0
2022-09-06 17:02:00,3122576,80E5AE7E0,80EB217C0,1166.78,Swiss Franc,Credit Card,0
2022-09-06 17:03:00,3122581,80E247F70,80EB76E00,3083.43,Swiss Franc,Credit Card,0
2022-09-06 17:03:00,3118581,8013319A0,806C12F50,62256.5,Euro,Cash,0
2022-09-06 17:03:00,3114157,8001B1C30,800443190,2088.1,US Dollar,Credit Card,0
2022-09-06 17:03:00,3118487,802606600,805B38810,2208.97,Euro,Credit Card,0
2022-09-06 17:03:00,3123548,813C6F691,813D0A901,0.005382,Bitcoin,Bitcoin,0
2022-09-06 17:04:00,3119900,802F6F120,803074BD0,62692.76,Yuan,Credit Card,0
2022-09-06 17:04:00,3114903,800A58A10,803384940,59215.32,US Dollar,Cheque,0
2022-09-06 17:04:00,3115011,802B2A3B0,803D5C560,28064.59,US Dollar,Cash,0
2022-09-06 17:04:00,3115317,801656E30,805EC6EB0,1526.02,US Dollar,Cheque,0
2022-09-06 17:04:00,3120530,804644220,80C413DF0,521400.95,Yen,Cash,0
2022-09-06 17:05:00,3114252,800A53130,800A82BE0,1279.7,US Dollar,Cheque,0
2022-09-06 17:05:00,3123285,811D72AC0,811DCA9B0,2708.9,Saudi Riyal,Wire,0
2022-09-06 17:05:00,3121448,80842D590,808E47050,1906.24,UK Pound,Credit Card,0
2022-09-06 17:05:00,3117388,80E4920B0,812ED55A0,6.7,US Dollar,ACH,0
2022-09-06 17:06:00,3118488,802606600,805B38810,13205.29,Euro,Cash,0
2022-09-06 17:06:00,3121322,807FB8980,808644990,3.45,UK Pound,Cash,0
2022-09-06 17:07:00,3114432,8008BDDC0,8012CB6F0,121.72,US Dollar,Cash,0
2022-09-06 17:07:00,3115572,80360F930,807CBB290,151.28,US Dollar,Cheque,0
2022-09-06 17:07:00,3116889,800302A60,80FEADE90,1430.96,US Dollar,Credit Card,0
2022-09-06 17:07:00,3116627,8016CE7E0,80E083BD0,11876.25,US Dollar,Cheque,0
2022-09-06 17:07:00,3122688,80E30BAC0,80F371CA0,12709.55,Swiss Franc,Cheque,0
2022-09-06 17:07:00,3116541,807A18070,80DBB5AC0,206.92,US Dollar,Wire,0
2022-09-06 17:07:00,3121272,8077108C0,8083C0390,45.35,UK Pound,Cash,0
2022-09-06 17:07:00,3123283,811D72AC0,811DCA9B0,2448.09,Saudi Riyal,Cheque,0
2022-09-06 17:08:00,3123307,811DCDEF0,811EBBC60,6093.23,Saudi Riyal,ACH,0
2022-09-06 17:08:00,3114541,8017E6F10,801896490,126083.69,US Dollar,Cheque,0
2022-09-06 17:08:00,3118489,802606600,805B38810,14977.97,Euro,ACH,0
2022-09-06 17:08:00,3118215,8021A80A0,802ADB990,161.48,Euro,ACH,0
2022-09-06 17:09:00,3121408,80827DA70,808C30740,80.5,UK Pound,ACH,0
2022-09-06 17:10:00,3121273,8077108C0,8083C0390,17.69,UK Pound,ACH,0
2022-09-06 17:10:00,3116813,80CFADAA0,80F2DB520,763.66,US Dollar,Cheque,0
2022-09-06 17:10:00,3119239,8025C6F20,80DD58FA0,83.83,Euro,Credit Card,0
2022-09-06 17:10:00,3119904,8030FD320,80310DB00,9695.67,Yuan,Credit Card,0
2022-09-06 17:10:00,3115709,80572CE20,8089F1240,1326202.74,US Dollar,Cash,0
2022-09-06 17:10:00,3116720,801400F80,80E6EE610,3094803.75,US Dollar,ACH,0
2022-09-06 17:11:00,3114637,800EB0F20,801F2EE90,904.6,US Dollar,Credit Card,0
2022-09-06 17:11:00,3122580,80E247F70,80EB76E00,642642.7,Swiss Franc,Cheque,0
2022-09-06 17:11:00,3123294,811DCA9B0,811E454E0,671.76,Saudi Riyal,Credit Card,0
2022-09-06 17:11:00,3120528,804644220,80C413DF0,4424293.85,Yen,Cheque,0
2022-09-06 17:12:00,3118214,8021A80A0,802ADB990,118.99,Euro,Credit Card,0
2022-09-06 17:12:00,3119482,80FBCF5C0,811083550,251.59,Euro,Cheque,0
2022-09-06 17:12:00,3114992,802B09220,803B07AA0,1035.94,US Dollar,Cheque,0
2022-09-06 17:12:00,3116629,8016CE7E0,80E083BD0,5511.44,US Dollar,ACH,0
2022-09-06 17:13:00,3117201,802E89070,811CE25E0,361.33,US Dollar,Cheque,0
2022-09-06 17:13:00,3120353,803E72ED0,803EB88F0,68824.43,Yen,Cheque,0
2022-09-06 17:13:00,3118580,8013319A0,806C12F50,11068.96,Euro,Credit Card,0
2022-09-06 17:13:00,3121580,8090CD130,809310C40,661.85,Canadian Dollar,Cash,0
2022-09-06 17:13:00,3120932,80008AF00,806102970,232011.98,Ruble,ACH,0
2022-09-06 17:14:00,3121786,80A117610,80A13BB20,1579.99,Australian Dollar,Cheque,0
2022-09-06 17:14:00,3120103,80391ECD0,80C599580,149919.14,Yuan,Credit Card,0
2022-09-06 17:14:00,3121320,807FB8980,808644990,142.45,UK Pound,Cheque,0
2022-09-06 17:14:00,3121103,80008DA60,806FD2640,17506028.41,Ruble,Cheque,0
2022-09-06 17:14:00,3118486,802606600,805B38810,92144.23,Euro,Cheque,0
2022-09-06 17:15:00,3121943,80A478E10,80A96AE40,58.81,Australian Dollar,Cheque,0
2022-09-06 17:15:00,3121446,8083A63E0,808E3BD40,313.56,UK Pound,Wire,0
2022-09-06 17:15:00,3117959,801586C50,801843F20,232.81,Euro,Credit Card,0
2022-09-06 17:15:00,3114135,80028AD20,800346CB0,151.62,US Dollar,Cheque,0
2022-09-06 17:16:00,3122517,80E25BC60,80E868110,442.31,Swiss Franc,Credit Card,0
2022-09-06 17:16:00,3121445,8083A63E0,808E3BD40,299.69,UK Pound,ACH,0
2022-09-06 17:16:00,3118003,800AEE940,801C61AA0,307.94,Euro,Cash,0
2022-09-06 17:16:00,3116540,807A18070,80DBB5AC0,218.15,US Dollar,ACH,0
2022-09-06 17:16:00,3121787,80A117610,80A13BB20,379.04,Australian Dollar,Credit Card,0
2022-09-06 17:16:00,3121444,8083A63E0,808E3BD40,101.87,UK Pound,Cheque,0
2022-09-06 17:17:00,3122582,80E247F70,80EB76E00,1013485.1,Swiss Franc,Cash,0
2022-09-06 17:17:00,3114431,8008BDDC0,8012CB6F0,136.64,US Dollar,Cheque,0
2022-09-06 17:17:00,3119310,800B57830,80EBF22B0,42662.72,Euro,Cheque,0
2022-09-06 17:18:00,3114459,80011B620,8013EC3C0,145.85,US Dollar,Credit Card,0
2022-09-06 17:18:00,3115075,801449850,80451D4A0,233.47,US Dollar,Credit Card,0
2022-09-06 17:18:00,3114315,800BB0A50,800D1B6A0,18.26,US Dollar,Credit Card,0
2022-09-06 17:18:00,3117387,80E4920B0,812ED55A0,166.47,US Dollar,Credit Card,0
2022-09-06 17:19:00,3114136,80028AD20,800346CB0,44.17,US Dollar,Credit Card,0
2022-09-06 17:19:00,3114521,800BF6B20,801732D60,5291.12,US Dollar,Credit Card,0
2022-09-06 17:19:00,3114358,800A58CA0,800F36E30,1258.59,US Dollar,Cheque,0
2022-09-06 17:20:00,3117987,80132E550,801AF2D90,2834.34,Euro,Cheque,0
2022-09-06 17:20:00,3120106,80391ECD0,80C599580,5311.06,Yuan,Wire,0
2022-09-06 17:20:00,3118073,8010FCB40,802077370,3053.17,Euro,Cash,0
2022-09-06 17:20:00,3114158,8001B1C30,800443190,4001.26,US Dollar,Cash,0
2022-09-06 17:20:00,3114253,800A53130,800A82BE0,1131.16,US Dollar,Credit Card,0
2022-09-06 17:20:00,3117711,8001AE260,800355FF0,2393.21,Euro,Credit Card,0
2022-09-06 17:20:00,3118120,800EE07E0,8024E3660,411.29,Euro,Credit Card,0
2022-09-06 17:20:00,3121713,8096918A0,809D24140,1109325.9,Canadian Dollar,Wire,0
2022-09-06 17:21:00,3121321,807FB8980,808644990,94.6,UK Pound,Credit Card,0
2022-09-06 17:21:00,3119685,810E22350,812C471D0,101.92,Euro,Credit Card,0
2022-09-06 17:21:00,3117965,8018446E0,8018BFE30,81.19,Euro,Cheque,0
2022-09-06 17:21:00,3123293,811DCA9B0,811E454E0,86.16,Saudi Riyal,Cheque,0
2022-09-06 17:21:00,3120104,80391ECD0,80C599580,12296.75,Yuan,Cash,0
2022-09-06 17:21:00,3114359,800A58CA0,800F36E30,667.67,US Dollar,ACH,0
2022-09-06 17:22:00,3115574,80360F930,807CBB290,118.39,US Dollar,ACH,0
2022-09-06 17:22:00,3121711,8096918A0,809D24140,5484627.24,Canadian Dollar,Cheque,0
2022-09-06 17:22:00,3121997,80A9F4BC0,80AA8A820,877.6,Australian Dollar,Credit Card,0
2022-09-06 17:23:00,3115749,800D1FD30,808D6BF50,1313033.76,US Dollar,Cheque,0
2022-09-06 17:23:00,3114993,802B09220,803B07AA0,3245.91,US Dollar,Credit Card,0
2022-09-06 17:23:00,3118074,8010FCB40,802077370,1906.19,Euro,ACH,0
2022-09-06 17:24:00,3115579,8019C1290,807D25570,8786.85,US Dollar,Cash,0
2022-09-06 17:24:00,3115985,80121B090,80A531B90,643.82,US Dollar,Cheque,0
2022-09-06 17:25:00,3123306,811DCDEF0,811EBBC60,1699.44,Saudi Riyal,Cash,0
2022-09-06 17:25:00,3122425,8000C8C70,80DB90300,94.3,Swiss Franc,Cheque,0
2022-09-06 17:25:00,3116539,807A18070,80DBB5AC0,718.53,US Dollar,Cheque,0
2022-09-06 17:25:00,3117856,800928170,800EE07E0,73.22,Euro,Cheque,0
2022-09-06 17:25:00,3118058,800AA8DC0,801FC4B10,23308.71,Euro,Credit Card,0
2022-09-06 17:26:00,3121104,80008DA60,806FD2640,1340397.12,Ruble,ACH,0
2022-09-06 17:26:00,3115320,80572D790,805F93520,378.91,US Dollar,Cheque,0
2022-09-06 17:26:00,3116717,801400F80,80E6EE610,3651098.79,US Dollar,Cheque,0
2022-09-06 17:26:00,3119396,80C0A9010,8104DD3C0,4469.87,Euro,Cheque,0
2022-09-06 17:26:00,3119899,802F6F120,803074BD0,50979.23,Yuan,Cheque,0
2022-09-06 17:27:00,3123550,813C6F691,813D0A901,0.001652,Bitcoin,Bitcoin,0
2022-09-06 17:27:00,3117857,800928170,800EE07E0,115.99,Euro,Cash,0
2022-09-06 17:27:00,3122590,80E5E7780,80EBA5CA0,7510.52,Swiss Franc,Wire,0
2022-09-06 17:27:00,3119274,801A76D60,80E328A00,547.87,Euro,Wire,0
2022-09-06 17:27:00,3122562,80E2A9190,80EA9E4C0,73.71,Swiss Franc,Credit Card,0
2022-09-06 17:27:00,3115573,80360F930,807CBB290,271.55,US Dollar,Credit Card,0
2022-09-06 17:27:00,3117850,800C68D20,800E66B10,80714.13,Euro,Cheque,0
2022-09-06 17:27:00,3114885,801C44C50,8032B4A70,4488.7,US Dollar,Credit Card,0
2022-09-06 17:28:00,3118060,800AA8DC0,801FC4B10,1245322.7,Euro,Wire,0
2022-09-06 17:28:00,3116719,801400F80,80E6EE610,4308371.5,US Dollar,Cash,0
2022-09-06 17:28:00,3122589,80E5E7780,80EBA5CA0,8800.15,Swiss Franc,Credit Card,0
2022-09-06 17:28:00,3115975,8051081E0,80A414240,905.05,US Dollar,Cheque,0
2022-09-06 17:28:00,3120044,802FCBA60,8087D6D70,5156674.07,Yuan,Cheque,0
2022-09-06 17:28:00,3119271,801A76D60,80E328A00,14537.03,Euro,Cheque,0
2022-09-06 17:29:00,3119312,800B57830,80EBF22B0,74223.76,Euro,ACH,0
2022-09-06 17:29:00,3120354,803E72ED0,803EB88F0,69878.88,Yen,Credit Card,0
2022-09-06 17:29:00,3120294,8039E8C90,803AA1280,11543.46,Yen,Cheque,0
2022-09-06 17:30:00,3130660,8060B8CF0,80610AD40,1227085.66,Ruble,Cheque,0
2022-09-06 17:30:00,3127873,802D72450,80355C460,793.89,Euro,Cheque,0
2022-09-06 17:30:00,3132832,814965B00,814965B00,1452.95,Saudi Riyal,Cheque,0
2022-09-06 17:30:00,3125828,8033EEAA0,80BB3B7E0,4534.67,US Dollar,Credit Card,0
2022-09-06 17:30:00,3131792,80BD1ABC0,80C176AA0,14133.88,Mexican Peso,Credit Card,0
2022-09-06 17:30:00,3130568,80502B520,805E2EA70,112317.66,Rupee,Credit Card,0
2022-09-06 17:31:00,3124546,80178A740,803382880,977.36,US Dollar,Credit Card,0
2022-09-06 17:31:00,3133117,81378FED1,813D9F231,252.642012,Bitcoin,Bitcoin,0
2022-09-06 17:31:00,3132341,80F095190,80F494660,12669.81,Swiss Franc,Credit Card,0
2022-09-06 17:32:00,3131835,80BE81710,80C78A190,74337.27,Mexican Peso,Credit Card,0
2022-09-06 17:32:00,3130936,807C430B0,807DEF970,333.68,UK Pound,Credit Card,0
2022-09-06 17:32:00,3125124,801281350,806A69B30,517.76,US Dollar,Cheque,0
2022-09-06 17:33:00,3124516,801916340,8030F6C90,1446.89,US Dollar,Credit Card,0
2022-09-06 17:33:00,3126144,8080CC4A0,80D39DAA0,7062.14,US Dollar,Cash,0
2022-09-06 17:33:00,3126143,8080CC4A0,8080CC4A0,6026.83,Euro,ACH,0
2022-09-06 17:33:00,3131270,80922ABD0,809312010,1037.28,Canadian Dollar,Cheque,0
2022-09-06 17:34:00,3124582,8034CD660,80351D3F0,4606.93,US Dollar,Cheque,0
2022-09-06 17:34:00,3126008,803AC5DB0,80C9C4330,3012.01,US Dollar,Cheque,0
2022-09-06 17:34:00,3129183,80D013820,81214B8F0,145.56,Euro,Cheque,0
2022-09-06 17:34:00,3133118,81378FED1,813D9F231,1.41896,Bitcoin,Bitcoin,0
2022-09-06 17:34:00,3127537,801843F20,801AEFAC0,38.32,Euro,Credit Card,0
2022-09-06 17:34:00,3132342,80F095190,80F494660,8314.44,Swiss Franc,Cash,0
2022-09-06 17:35:00,3131051,807703DF0,8086B9950,49.77,UK Pound,Credit Card,0
2022-09-06 17:35:00,3124714,800F34D50,8043D6610,7416.31,US Dollar,Credit Card,0
2022-09-06 17:35:00,3126475,800EB3DE0,80F23CCB0,5657.05,US Dollar,Cheque,0
2022-09-06 17:35:00,3130405,804B78E90,80536F260,3009291.62,Rupee,Cheque,0
2022-09-06 17:36:00,3128720,8079ADC50,80C51E190,1491.51,Euro,Cheque,0
2022-09-06 17:36:00,3127158,80ACE82D0,813912FF0,307.39,US Dollar,Cheque,0
2022-09-06 17:36:00,3131069,807703DF0,80887F350,1040.34,UK Pound,Credit Card,0
2022-09-06 17:36:00,3123902,800472E90,800841A30,651.69,US Dollar,Cheque,0
2022-09-06 17:36:00,3125956,8034B3D30,80C543750,4453.99,US Dollar,Cheque,0
2022-09-06 17:36:00,3126886,8024598C0,8121F4470,4297.43,US Dollar,Cheque,0
2022-09-06 17:36:00,3130495,8049BBF70,8058FF050,10744.85,Rupee,Cheque,0
2022-09-06 17:37:00,3127567,8018446E0,8005F1A60,247.84,Euro,Cheque,0
2022-09-06 17:37:00,3130656,8060B4A90,8060E0D60,7588.57,Ruble,ACH,0
2022-09-06 17:37:00,3126297,800A438C0,80DF1DD90,2153.88,US Dollar,Credit Card,0
2022-09-06 17:37:00,3130655,8060B4A90,8060E0D60,16893.69,Ruble,Cheque,0
2022-09-06 17:37:00,3130567,80502B520,805E2EA70,134992.65,Rupee,Cheque,0
2022-09-06 17:37:00,3124567,802AE88E0,8034B00A0,595.83,US Dollar,Cheque,0
2022-09-06 17:37:00,3131068,807703DF0,80887F350,668.34,UK Pound,Cheque,0
2022-09-06 17:38:00,3127178,80371F180,8139E1EE0,116.97,US Dollar,ACH,0
2022-09-06 17:38:00,3132839,8000E1590,8000DD890,1213737.28,Saudi Riyal,Cheque,0
2022-09-06 17:38:00,3132096,8000CDAB0,80E17DF60,3934.21,Swiss Franc,Credit Card,0
2022-09-06 17:38:00,3124548,80178A740,803382880,20.68,US Dollar,ACH,0
2022-09-06 17:38:00,3131886,80C07A050,80CA96550,4869.27,Mexican Peso,Cheque,0
2022-09-06 17:39:00,3124948,802894AA0,805A6EAC0,128.53,US Dollar,Credit Card,0
2022-09-06 17:39:00,3127177,80371F180,8139E1EE0,259.16,US Dollar,Credit Card,0
2022-09-06 17:39:00,3124487,802460810,801445AC0,696.79,US Dollar,Cheque,0
2022-09-06 17:40:00,3132561,80FE4EBB0,81003F660,10356.37,Shekel,Cheque,0
2022-09-06 17:40:00,3130964,807723E70,8080E3AF0,72861.24,UK Pound,Cash,0
2022-09-06 17:40:00,3132870,811BFEB00,811C345C0,2443.42,Saudi Riyal,Credit Card,0
2022-09-06 17:40:00,3128721,8079ADC50,80C51E190,732.55,Euro,ACH,0
2022-09-06 17:40:00,3133145,813B38851,813E04E81,0.602157,Bitcoin,Bitcoin,0
2022-09-06 17:40:00,3126190,8039DB960,80D7D3070,29.24,US Dollar,ACH,0
2022-09-06 17:41:00,3128425,801B9EF60,809432850,14812.92,Euro,Cheque,0
2022-09-06 17:41:00,3124515,801916340,8030F6C90,3987.37,US Dollar,Cheque,0
2022-09-06 17:41:00,3131887,80C07A050,80CA96550,377.4,Mexican Peso,Wire,0
2022-09-06 17:41:00,3125827,8033EEAA0,80BB3B7E0,3662.53,US Dollar,Cheque,0
2022-09-06 17:41:00,3126088,80188D340,80D197F50,16.36,US Dollar,Cash,0
2022-09-06 17:41:00,3130496,8049BBF70,8058FF050,16512.7,Rupee,Credit Card,0
2022-09-06 17:42:00,3124488,802460810,801445AC0,1733.73,US Dollar,ACH,0
2022-09-06 17:42:00,3124897,800F16EC0,80554D5B0,3822.07,US Dollar,Cash,0
2022-09-06 17:42:00,3131791,80BD1ABC0,80C176AA0,5331.18,Mexican Peso,Cheque,0
2022-09-06 17:42:00,3127954,8014BE190,803D51640,216.48,Euro,Credit Card,0
2022-09-06 17:42:00,3126336,801E2DDF0,80E0D4970,4173.16,US Dollar,ACH,0
2022-09-06 17:43:00,3132781,81064A6D0,8114CD720,40725.66,Shekel,Credit Card,0
2022-09-06 17:43:00,3127089,80B4BABB0,8133BFB50,14439.31,US Dollar,Wire,0
2022-09-06 17:43:00,3126476,800EB3DE0,80F23CCB0,2720.58,US Dollar,Cash,0
2022-09-06 17:43:00,3125727,808AE5290,80B32F4A0,107.24,US Dollar,Cheque,0
2022-09-06 17:45:00,3124343,800264890,8024A9640,92.57,US Dollar,ACH,0
2022-09-06 17:45:00,3132869,811BFEB00,811C345C0,5684.74,Saudi Riyal,Cheque,0
2022-09-06 17:45:00,3124792,802550500,804C24490,1408.23,US Dollar,Cheque,0
2022-09-06 17:45:00,3131050,807703DF0,8086B9950,337.05,UK Pound,Cheque,0
2022-09-06 17:46:00,3127975,8002A9870,8044933D0,708.74,Euro,Credit Card,0
2022-09-06 17:47:00,3132343,80F095190,80F494660,1053.62,Swiss Franc,ACH,0
2022-09-06 17:47:00,3127159,80ACE82D0,813912FF0,180.97,US Dollar,Credit Card,0
2022-09-06 17:47:00,3124681,8005AC9B0,8040F6FE0,1270.58,US Dollar,Credit Card,0
2022-09-06 17:47:00,3124758,80175AAD0,804836920,26.05,US Dollar,Cash,0
2022-09-06 17:47:00,3124341,800264890,8024A9640,62.04,US Dollar,Credit Card,0
2022-09-06 17:48:00,3128574,801F1F760,80B639D00,461.28,Euro,ACH,0
2022-09-06 17:48:00,3129936,80B1EE530,8137A0000,1077.92,Yuan,Cheque,0
2022-09-06 17:48:00,3129744,80740BD10,809444E10,15249.08,Yuan,Cash,0
2022-09-06 17:48:00,3127536,801843F20,801AEFAC0,14.33,Euro,Cheque,0
2022-09-06 17:48:00,3125453,802CDB560,808D64F70,806.63,US Dollar,Cheque,0
2022-09-06 17:48:00,3124704,804192130,804276F70,8.09,US Dollar,Credit Card,0
2022-09-06 17:48:00,3127085,80B4BABB0,8133BFB50,78259.6,US Dollar,Cheque,0
2022-09-06 17:49:00,3126009,803AC5DB0,80C9C4330,709.12,US Dollar,ACH,0
2022-09-06 17:49:00,3124760,80175AAD0,804836920,2.48,US Dollar,Wire,0
2022-09-06 17:49:00,3130661,8060B8CF0,80610AD40,757852.76,Ruble,Credit Card,0
2022-09-06 17:49:00,3124137,800218D10,8016B6880,9292.68,US Dollar,Cheque,0
2022-09-06 17:50:00,3133119,81378FED1,813D9F231,625.925629,Bitcoin,Bitcoin,0
2022-09-06 17:50:00,3127698,8025271D0,8026F12A0,228.45,Euro,Cheque,0
2022-09-06 17:51:00,3127953,8014BE190,803D51640,419.77,Euro,Cheque,0
2022-09-06 17:51:00,3126089,80188D340,80D197F50,6.94,US Dollar,ACH,0
2022-09-06 17:51:00,3124680,8005AC9B0,8040F6FE0,5248.9,US Dollar,Cheque,0
2022-09-06 17:51:00,3128597,8048CE530,80B84AEC0,104487.33,Euro,Cheque,0
2022-09-06 17:51:00,3132780,81064A6D0,8114CD720,452904.47,Shekel,Cheque,0
2022-09-06 17:51:00,3131310,809484E40,8095A3310,110.87,Canadian Dollar,Cheque,0
2022-09-06 17:51:00,3123817,800349840,8003F5660,276.74,US Dollar,Credit Card,0
2022-09-06 17:52:00,3132562,80FE4EBB0,81003F660,8074.6,Shekel,Cash,0
2022-09-06 17:52:00,3127087,80B4BABB0,8133BFB50,30614.81,US Dollar,Cash,0
2022-09-06 17:52:00,3127379,80086C030,800A1F750,90.51,Euro,Credit Card,0
2022-09-06 17:52:00,3126187,8039DB960,80D7D3070,41.05,US Dollar,Cheque,0
2022-09-06 17:52:00,3124683,8005AC9B0,8040F6FE0,102.53,US Dollar,ACH,0
2022-09-06 17:52:00,3130289,800081380,8047A87C0,15264.09,Rupee,Cheque,0
2022-09-06 17:53:00,3131836,80BE81710,80C78A190,15135.36,Mexican Peso,Cash,0
2022-09-06 17:53:00,3129937,80B1EE530,8137A0000,2058.6,Yuan,Credit Card,0
2022-09-06 17:54:00,3129184,80D013820,81214B8F0,7.46,Euro,Credit Card,0
2022-09-06 17:54:00,3124676,802E83C30,8040B2B60,440.76,US Dollar,Cheque,0
2022-09-06 17:54:00,3125454,802CDB560,808D64F70,646.15,US Dollar,Credit Card,0
2022-09-06 17:55:00,3129592,802FFC0B0,8035AD570,22000.37,Yuan,Credit Card,0
2022-09-06 17:55:00,3131490,8090EF2F0,809E58570,297.31,Canadian Dollar,Cheque,0
2022-09-06 17:55:00,3124342,800264890,8024A9640,26.03,US Dollar,Cash,0
2022-09-06 17:55:00,3124793,802550500,804C24490,581.28,US Dollar,ACH,0
2022-09-06 17:56:00,3126087,80188D340,80D197F50,169.91,US Dollar,Credit Card,0
2022-09-06 17:56:00,3127176,80371F180,8139E1EE0,707.54,US Dollar,Cheque,0
2022-09-06 17:56:00,3132782,81064A6D0,8114CD720,257223.82,Shekel,Wire,0
2022-09-06 17:56:00,3132551,80FD32E60,80FF99B30,3643493.65,Shekel,Wire,0
2022-09-06 17:56:00,3130963,807723E70,8080E3AF0,15905.97,UK Pound,Credit Card,0
2022-09-06 17:56:00,3127583,801666D30,801E55560,1513.74,Euro,Cheque,0
2022-09-06 17:57:00,3130935,807C430B0,807DEF970,234.56,UK Pound,Cheque,0
2022-09-06 17:57:00,3123816,800349840,8003F5660,149.31,US Dollar,Cheque,0
2022-09-06 17:57:00,3132095,8000CDAB0,80E17DF60,642.88,Swiss Franc,Cheque,0
2022-09-06 17:57:00,3128722,8025AA080,80C5492F0,7617781.87,Euro,Cheque,0
2022-09-06 17:57:00,3127974,8002A9870,8044933D0,101.82,Euro,Cheque,0
2022-09-06 17:58:00,3130917,8000955D0,80770E250,486.71,UK Pound,Cheque,0
2022-09-06 17:58:00,3129185,80D013820,81214B8F0,1.59,Euro,ACH,0
2022-09-06 17:58:00,3131311,809484E40,8095A3310,92.6,Canadian Dollar,Credit Card,0
2022-09-06 17:58:00,3126381,80149D030,80E3DEA40,71.6,US Dollar,Credit Card,0
2022-09-06 17:58:00,3124677,802E83C30,8040B2B60,260.78,US Dollar,Credit Card,0
2022-09-06 17:58:00,3126189,8039DB960,80D7D3070,40.66,US Dollar,Cash,0
2022-09-06 17:58:00,3125072,803168870,806711110,165.51,US Dollar,Credit Card,0
2022-09-06 17:59:00,3125957,8034B3D30,80C543750,458.36,US Dollar,Credit Card,0
2022-09-06 17:59:00,3132599,810214870,80FFCC510,15103.97,Shekel,Cash,0
2022-09-06 17:59:00,3128573,801F1F760,80B639D00,998.46,Euro,Cash,0
2022-09-06 17:59:00,3126141,8080CC4A0,8080CC4A0,20006.83,Euro,ACH,0
2022-09-06 17:59:00,3125126,802B5A350,806A6EDC0,1581.18,US Dollar,Credit Card,0
2022-09-06 18:00:00,3137702,802285660,80331B760,2681.91,Euro,Cheque,0
2022-09-06 18:00:00,3142582,8101D9E00,81066E270,41827.45,Shekel,Cheque,0
2022-09-06 18:00:00,3136315,8031F0A70,80B5C24B0,123.01,US Dollar,Cheque,0
2022-09-06 18:01:00,3142187,80E5AE7E0,80EB1D770,240.02,Swiss Franc,Credit Card,0
2022-09-06 18:01:00,3138230,803D5F780,8097465C0,21.11,Euro,Cheque,0
2022-09-06 18:02:00,3135755,8056CB250,80C669CE0,1094.56,US Dollar,Cash,0
2022-09-06 18:02:00,3135800,802E83C30,80CD043C0,26389.06,US Dollar,Cheque,0
2022-09-06 18:02:00,3136043,80833AFA0,80DE74E30,43518.11,US Dollar,Cheque,0
2022-09-06 18:02:00,3135826,801BB70D0,80D0AE440,115.24,US Dollar,Cheque,0
2022-09-06 18:03:00,3138407,801E46EB0,80B9060D0,13856.17,Euro,Cheque,0
2022-09-06 18:03:00,3139329,8007C2F00,8030FCA60,31261.09,Yuan,Credit Card,0
2022-09-06 18:03:00,3139328,8007C2F00,8030FCA60,3636.55,Yuan,Cheque,0
2022-09-06 18:03:00,3141446,80A2FE290,80A856600,7065.55,Australian Dollar,Cheque,0
2022-09-06 18:03:00,3138408,801E46EB0,80B9060D0,5573.63,Euro,Credit Card,0
2022-09-06 18:03:00,3135773,8034B00A0,80C7AD750,317.94,US Dollar,Credit Card,0
2022-09-06 18:04:00,2860274,801402460,8060B8CF0,823753.89,Ruble,ACH,1
2022-09-06 18:04:00,3134780,802E0EC30,80640CB70,15246.48,US Dollar,Wire,0
2022-09-06 18:04:00,3134139,8010F0FE0,802A14BF0,2940.54,US Dollar,Credit Card,0
2022-09-06 18:05:00,3139621,802FD9420,8114BC270,10510.99,Yuan,Wire,0
2022-09-06 18:05:00,3136045,80833AFA0,80DE74E30,44670.24,US Dollar,Cash,0
